"taxa1","taxa2","reliability","cminet_096","cminet_097","cminet_098"
"5846","8261",0.909090909090909,0,0,0
"16191","8261",0.909090909090909,0,0,0
"16753","8261",0.909090909090909,0,0,0
"10670","8261",0.909090909090909,0,0,0
"16594","242",0.909090909090909,0,0,0
"14280","242",0.909090909090909,1,1,1
"16525","242",0.909090909090909,0,0,0
"4613","242",0.909090909090909,0,0,0
"8223","242",0.909090909090909,0,0,0
"8597","242",0.909090909090909,1,1,0
"1954","242",0.909090909090909,0,0,0
"11979","242",0.909090909090909,0,0,0
"6365","242",0.909090909090909,2,1,1
"2385","242",0.909090909090909,0,0,0
"12462","242",0.909090909090909,0,0,0
"5846","242",0.909090909090909,0,0,0
"16191","242",0.909090909090909,0,0,0
"16753","242",0.909090909090909,1,1,1
"14381","242",0.909090909090909,0,0,0
"2589","242",0.909090909090909,0,0,0
"696","242",0.909090909090909,0,0,0
"13379","242",0.909090909090909,3,3,2
"10670","242",0.909090909090909,2,2,1
"17219","242",0.909090909090909,0,0,0
"12237","242",0.909090909090909,8,7,7
"8261","242",0.909090909090909,1,1,1
"16594","6006",0.909090909090909,0,0,0
"10038","6006",0.909090909090909,0,0,0
"14280","6006",0.909090909090909,0,0,0
"16525","6006",0.909090909090909,0,0,0
"4613","6006",0.909090909090909,0,0,0
"8223","6006",0.909090909090909,0,0,0
"8597","6006",0.909090909090909,0,0,0
"11440","6006",0.909090909090909,0,0,0
"1954","6006",0.909090909090909,0,0,0
"11979","6006",0.909090909090909,0,0,0
"6365","6006",0.909090909090909,1,1,1
"2385","6006",0.909090909090909,0,0,0
"12462","6006",0.909090909090909,1,0,0
"5846","6006",0.909090909090909,0,0,0
"16191","6006",0.909090909090909,0,0,0
"16753","6006",0.909090909090909,0,0,0
"10985","6006",0.909090909090909,0,0,0
"14381","6006",0.909090909090909,0,0,0
"2589","6006",0.909090909090909,0,0,0
"696","6006",0.909090909090909,0,0,0
"13379","6006",0.909090909090909,0,0,0
"10670","6006",0.909090909090909,0,0,0
"17219","6006",0.909090909090909,0,0,0
"16833","6006",0.909090909090909,0,0,0
"8261","6006",0.909090909090909,3,2,1
"242","6006",0.909090909090909,1,0,0
"9223","6006",0.909090909090909,1,1,0
"16594","16984",0.909090909090909,0,0,0
"14280","16984",0.909090909090909,2,0,0
"16525","16984",0.909090909090909,0,0,0
"4613","16984",0.909090909090909,0,0,0
"8223","16984",0.909090909090909,0,0,0
"8597","16984",0.909090909090909,0,0,0
"1954","16984",0.909090909090909,7,6,6
"11979","16984",0.909090909090909,2,2,1
"6734","16984",0.909090909090909,1,0,0
"6365","16984",0.909090909090909,0,0,0
"2385","16984",0.909090909090909,0,0,0
"12462","16984",0.909090909090909,3,3,2
"5846","16984",0.909090909090909,0,0,0
"16191","16984",0.909090909090909,0,0,0
"16753","16984",0.909090909090909,0,0,0
"10985","16984",0.909090909090909,0,0,0
"14381","16984",0.909090909090909,0,0,0
"2589","16984",0.909090909090909,4,4,4
"696","16984",0.909090909090909,2,2,1
"13379","16984",0.909090909090909,1,1,0
"10670","16984",0.909090909090909,0,0,0
"17219","16984",0.909090909090909,0,0,0
"16833","16984",0.909090909090909,0,0,0
"8261","16984",0.909090909090909,0,0,0
"242","16984",0.909090909090909,0,0,0
"6006","16984",0.909090909090909,0,0,0
"16594","1183",0.909090909090909,2,1,0
"14280","1183",0.909090909090909,1,0,0
"16525","1183",0.909090909090909,0,0,0
"4613","1183",0.909090909090909,0,0,0
"8223","1183",0.909090909090909,0,0,0
"8597","1183",0.909090909090909,0,0,0
"1954","1183",0.909090909090909,2,1,1
"12665","1183",0.909090909090909,0,0,0
"11979","1183",0.909090909090909,0,0,0
"6734","1183",0.909090909090909,0,0,0
"6365","1183",0.909090909090909,0,0,0
"2385","1183",0.909090909090909,0,0,0
"5846","1183",0.909090909090909,0,0,0
"16191","1183",0.909090909090909,0,0,0
"16753","1183",0.909090909090909,0,0,0
"14381","1183",0.909090909090909,0,0,0
"2589","1183",0.909090909090909,5,5,2
"13379","1183",0.909090909090909,0,0,0
"10670","1183",0.909090909090909,0,0,0
"17219","1183",0.909090909090909,0,0,0
"16833","1183",0.909090909090909,0,0,0
"242","1183",0.909090909090909,0,0,0
"6006","1183",0.909090909090909,0,0,0
"16984","1183",0.909090909090909,6,5,5
"16594","8104",0.909090909090909,0,0,0
"10038","8104",0.909090909090909,0,0,0
"14280","8104",0.909090909090909,0,0,0
"16525","8104",0.909090909090909,0,0,0
"4613","8104",0.909090909090909,0,0,0
"8223","8104",0.909090909090909,0,0,0
"8597","8104",0.909090909090909,0,0,0
"1954","8104",0.909090909090909,0,0,0
"12665","8104",0.909090909090909,0,0,0
