"taxa1","taxa2","value"
"OTU_97.31553","OTU_97.152",0.943994872972146
"OTU_97.23396","OTU_97.118",0.943707912457912
"OTU_97.29794","OTU_97.43210",0.940694827058463
"OTU_97.24025","OTU_97.154",0.935290404040404
"OTU_97.186","OTU_97.1779",0.935041704928069
"OTU_97.86","OTU_97.16034",0.934697352310989
"OTU_97.5474","OTU_97.510",0.934553872053872
"OTU_97.15133","OTU_97.43023",0.934553872053872
"OTU_97.266","OTU_97.15337",0.931569482705846
"OTU_97.401","OTU_97.158",0.93108164983165
"OTU_97.43637","OTU_97.951",0.930335552494643
"OTU_97.34683","OTU_97.38931",0.928585093357821
"OTU_97.86","OTU_97.13936",0.92834595959596
"OTU_97.1201","OTU_97.5474",0.928288567493113
"OTU_97.43637","OTU_97.18018",0.927427685950413
"OTU_97.37599","OTU_97.37902",0.926939853076217
"OTU_97.34371","OTU_97.13450",0.925294612794613
"OTU_97.38818","OTU_97.11972",0.922243265993266
"OTU_97.951","OTU_97.43023",0.921764998469544
"OTU_97.38931","OTU_97.39459",0.92098063973064
"OTU_97.9316","OTU_97.951",0.920942378328742
"OTU_97.24475","OTU_97.29803",0.917632767064585
"OTU_97.43425","OTU_97.6433",0.917498852157943
"OTU_97.18018","OTU_97.43023",0.914763161922253
"OTU_97.5561","OTU_97.57",0.912907483930211
"OTU_97.24475","OTU_97.35176",0.912878787878788
"OTU_97.38958","OTU_97.34",0.912247474747475
"OTU_97.29803","OTU_97.39459",0.911922252831344
"OTU_97.14","OTU_97.5474",0.910143097643098
"OTU_97.25475","OTU_97.37368",0.909942225283134
"OTU_97.37","OTU_97.12279",0.909617003367003
"OTU_97.39171","OTU_97.1201",0.908775252525252
"OTU_97.33220","OTU_97.121",0.908698729721457
"OTU_97.34371","OTU_97.73",0.908670033670034
"OTU_97.35176","OTU_97.38931",0.908459595959596
"OTU_97.29803","OTU_97.38931",0.908038720538721
"OTU_97.5287","OTU_97.57",0.907302188552189
"OTU_97.43637","OTU_97.43023",0.906881313131313
