"3025",2,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,9,1,0,0,0,0,0,0,1,1,8,1,0,0,0,10,0,27,2,0,0,0,0,0,82,7,0,8,0,2,3,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,5,0,2,1,4,0,11,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,2,0,0,0,67,22,0,4,0,2,2,2,0,175,4,0,0,47,0,0,0,2,40,0,0,0,0,0,0,20,1,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,0,2,0,2,0,0,2,0,0,0,0,1,0,0,0,518,0,0,2,0,0,0,0,1,0,0,0,1,105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1,6,0,0,0,0,0,0,1,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,22,9,0,0,7,0,0,2,1,24
"3026",0,1,1,0,3,1,21,0,10,0,1,0,2,0,0,1,0,12,0,1,1,0,0,0,0,0,0,0,0,2,0,1,8,0,0,0,0,0,5,7,1,3,0,0,0,1,0,0,0,1,0,1,0,0,6,0,0,1,0,0,0,0,2,5,0,0,0,2,0,3,0,0,0,0,0,1,15,1,0,2,0,0,0,33,0,0,13,49,6,102,0,1,0,0,0,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,28,0,14,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,18,0,0,8,2,50,0,20,6,0,0,0,3,91,0,2,0,0,21,3,0,0,0,0,1,27,1,0,1,42,1,2,0,196,196,1668,0,55,4,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,0,0,1,1,0,0,0,0,2,0,0,22,0,0,65,1,0,0,0,0,0,0,0,0,0,1,1,88,1,0,0,0,2,0,0,1,0,0,0,22,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,140,1,0,0,0,30,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3
"3027",36,0,2,0,2,1,52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,0,1,3,1,0,0,0,1,12,2,0,0,2,68,27,2,2,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,53,0,0,0,175,0,5,2,0,0,0,2,42,0,0,0,34,8,1,1,9,142,0,0,0,0,0,0,29,0,0,0,41,116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,54,235,1,1308,1,1,7,8,3,0,1,1,2,0,0,3,0,0,6,1,0,3,1,1,0,13,2,383,122,0,4,95,0,0,0,0,0,0,0,0,64,0,0,0,3,0,3,1,60,738,0,0,0,0,1,0,4,0,5,0,0,0,0,2,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,141,0,0,0,0,0,0,0
"3028",3,0,4,0,2,0,103,0,35,0,0,0,28,0,1,0,0,1,0,2,61,0,0,1,0,1,6,0,2,44,4,1,2,0,0,7,0,1,1,18,0,23,0,0,0,46,7,1,18,1,1,0,8,0,3,0,0,7,0,1,0,0,5,21,0,0,1,4,31,7,0,0,88,5,0,0,47,2,0,1,4,0,17,9,1,0,0,2,0,27,0,0,0,0,3,2,34,5,0,0,224,36,0,0,0,0,0,1,1,2,0,5,0,39,0,0,1,0,51,46,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,39,91,0,0,0,0,0,0,0,13,0,0,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548,0,1,0,0,0,4,0,0,0,0,8,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,13,0,0,0,0,0,1,0,47,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,18,75,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,15,4,0,0,0,0,1,0,0,0,0,3,4,1,21,7,0,0,3,0,1,15,3,16
"3029",1,0,2,1,0,0,85,0,0,5,0,0,14,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,9,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,5,0,0,4,0,0,6,0,1,1,0,0,0,0,9,13,0,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,16,0,0,0,3,0,1,0,0,0,0,0,5,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,19,0,34,0,0,0,0,1,10,0,8,0,0,0,0,0,0,0,0,0,0,2,0,10,6,1,0,23,63,0,18,15,4,1,6,4,351,0,0,0,0,516,10,0,0,0,0,0,70,1,0,1,71,0,4,0,22,359,0,0,0,0,0,3,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,4,1,2,0,0,51,2040,1,745,0,2,0,0,0,0,0,1,0,0,0,0,1321,14,0,0,1,113,25,2,0,1,0,0,529,0,0,28,2,1,2,1,36,0,2,0,0,2,0,1,797,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,4,0,0,4,0,2,0,5
"3030",9,2,2,0,2,0,191,0,123,25,0,2,39,0,1,0,0,7,1,1,484,0,0,0,0,0,2,0,0,49,4,2,8,0,0,6,0,1,57,6,0,0,0,4,1,317,4,0,23,0,0,0,0,0,11,2,0,2,3,0,1,0,9,27,0,1,0,48,0,7,1,6,0,8,1,0,99,2,0,3,0,0,8,37,1,0,4,5,2,0,0,0,3,0,1,17,18,2,6,108,1,0,1,0,0,0,1,0,1,0,1,160,0,112,1,0,0,0,4,0,0,3,0,1,0,0,0,1,0,0,0,0,10,0,39,5,0,28,18,398,3,5,5,0,0,0,2,119,0,1,1,0,33,0,0,0,0,2,1,0,3,0,0,151,0,1,0,307,177,0,0,8,0,4,1,64,14,3,4,1,14,1,0,1,0,4,0,0,0,0,8,0,0,0,0,3,34,5,8,0,4,0,5,0,30,0,0,1202,2,2,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,247,0,0,0,7,0,246,337,0,1,60,0,0,0,0,26,0,0,1,33,0,1,0,267,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,2,0,3,86,0,0,0,0,0,4,0,6,1,2,0,2,0,61,38,0,3,8,7,0,11,1,13
"3031",10,1,0,0,2,1,125,0,8,2,0,0,6,0,0,0,0,27,0,1,19,0,2,19,0,5,34,1,2,12,10,42,8,0,0,0,0,4,41,6,86,0,0,2,0,27,4,0,7,2,6,0,0,0,22,0,0,2,0,2,0,0,0,3,1,0,0,17,1,25,1,0,28,2,11,0,18,5,1,0,0,0,3,6,0,1,0,10,0,1,0,0,0,1,4,5,0,2,0,79,1,12,0,4,17,0,1,0,2,0,0,19,1,60,0,0,4,0,3,0,0,0,0,2,1,0,3,1,0,0,0,0,0,1,11,28,3,13,29,110,0,9,5,0,0,0,0,66,0,0,0,16,13,0,0,3,41,1,0,0,0,1,0,62,0,2,0,38,249,0,1,2,0,0,9,5,0,0,1,16,110,0,23,1,1,1,3,0,19,2,0,0,3,0,0,0,5,144,13,0,0,1,0,0,10,34,0,190,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,41,9,0,0,0,0,11,45,0,0,25,1,0,1,0,0,0,0,0,8,0,0,0,66,0,0,0,0,98,0,0,3,0,0,0,5,4,23,0,0,1,0,2,0,0,0,0,4,0,0,0,1,0,0,1,0,2,0,1,0,1,7,9,0,0,4,0,0,7,2,0,14,5,32
"3032",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,79,0,27,62,6,3,31,1,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,2,1,1,2,0,1,3,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,7,0,2,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,18,0,0,2,0,16,30,8,0,0,0,10,3,33,99,3,0,9,110,0,23,17,0,0,0,4,254,0,7,0,0,110,0,0,0,0,0,0,3,2,0,0,208,0,0,0,0,360,0,0,0,0,0,0,0,23,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,14,7,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,0,1,0,3,0,302,754,0,0,41,0,0,0,0,134,0,0,0,166,0,0,0,0,0,0,0,1,1034,6,0,2,0,10,0,1,13,8,0,0,0,0,0,0,0,0,0,9,1,1,53,4,17,4,0,0,1,6,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,3
"3033",9,1,18,1,3,0,570,1,0,1,0,0,21,1,0,1,0,2,2,0,20,0,10,77,17,2,0,2,0,16,5,0,136,0,1,1,0,0,25,19,0,0,4,92,0,5,2,0,0,1,0,0,3,0,107,4,3,15,6,2,3,0,26,19,0,0,0,110,0,1,0,0,0,0,1,0,7,0,0,0,29,1,12,190,1,2,5,81,0,0,1,1,0,2,4,0,0,0,0,67,0,0,1,2,0,1,0,0,0,1,0,212,0,27,0,0,0,1,17,0,0,13,0,2,1,1,11,11,3,0,6,3,3,2,62,97,5,0,62,1083,1,10,8,0,0,1,0,225,0,10,4,0,28,0,0,0,5,0,0,0,1,7,0,87,0,0,0,0,671,247,19,0,0,0,0,0,23,2,2,0,0,0,0,0,3,97,2,0,0,0,0,0,0,0,1,5,28,3,3,0,2,0,0,41,20,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,319,1,0,0,0,81,0,0,0,8,0,199,0,0,0,10,0,0,0,0,45,1,0,0,25,0,1,2,755,0,0,0,0,0,0,1,12,0,33,0,5,25,15,5,6,0,2,2,1,12,3,9,1,3,3,0,4,2,2,0,0,2,1,2,1,3,0,4,0,1,0,6,2,4,1,2,16,0,7
"3034",21,0,15,1,6,1,496,1,0,2,3,0,86,0,1,1,0,27,3,1,410,1,6,20,3,6,25,1,0,33,16,0,12,1,0,1,0,6,176,18,19,0,5,73,3,42,4,0,30,1,5,1,7,0,14,0,0,0,0,4,0,1,9,27,5,1,0,48,0,20,2,1,147,1,16,2,104,8,0,0,0,4,12,55,2,5,3,28,1,21,1,0,2,0,8,26,176,7,5,13,0,7,3,1,126,5,3,1,1,3,0,274,0,117,2,12,4,3,97,57,0,2,0,0,0,0,1,4,0,7,0,0,16,2,431,24,1,0,77,518,0,12,4,0,0,0,0,84,0,1,0,53,8,0,4,4,142,11,5,1,1,1,0,146,0,0,0,0,202,0,39,0,0,14,6,16,12,2,0,0,134,14,0,0,1,4,0,0,3,1,0,0,0,2,0,8,26,679,10,0,3,0,0,0,115,0,0,1247,0,0,1,0,1,1,0,2,2,0,0,2,1079,2,0,0,1,6,0,14,1,2,0,100,517,0,2,51,4,2,2,9,36,0,4,0,0,0,1,2,747,1,18,20,29,922,10,1,14,1,5,0,7,0,19,0,2,0,52,2,0,0,4,30,10,0,0,134,1,3,0,6,2,6,3,0,1,3,9,85,1,40,103,0,5,10,11,0,21,2,69
"3037",34,0,0,0,3,2,139,1,0,28,0,0,84,2,1,0,3,5,3,1,22,0,4,48,3,0,15,2,0,25,19,39,19,0,0,7,0,0,15,4,4,0,0,0,1,0,5,1,17,0,1,3,0,0,24,0,1,9,1,3,2,0,59,21,2,0,3,20,0,24,0,0,0,0,0,0,21,0,0,0,0,1,43,252,1,3,25,18,6,0,0,2,3,0,7,4,7,0,11,252,3,2,1,1,0,0,1,0,0,2,0,242,0,85,0,10,2,0,0,0,1,3,0,1,0,5,0,5,1,0,0,0,4,1,39,8,2,21,60,526,1,4,2,10,9,6,0,585,6,16,0,0,196,0,0,0,0,0,1,56,0,3,0,0,1,23,2,446,429,0,0,15,0,0,0,0,7,0,0,0,8,7,0,0,4,0,0,0,5,0,0,0,0,2,0,1,43,0,5,0,0,8,0,0,0,0,3,4440,2,18,3,0,2,1,0,1,1,0,1,5,0,0,0,0,2,35,0,2,0,5,0,688,321,0,0,0,0,2,0,6,571,4,0,10,0,1,2,5,1015,2,0,0,0,0,0,12,0,9,0,0,0,0,0,3,2,0,2,0,0,0,0,1,1,0,3,16,0,0,1,3,2,4,0,0,3,3,0,23,1,73,0,4,4,12,51,0,7,1,1
"3038",0,0,0,0,0,0,12,0,0,7,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,44,0,1,4,1,3,5,0,2,0,35,0,0,7,1,49,0,0,0,0,10,0,0,0,4,1,0,3,0,3,10,0,0,20,0,0,0,24,0,0,0,0,5,0,1,0,0,0,1,0,0,1,10,6,0,0,5,4,6,3,0,0,0,0,2,0,14,0,4,0,0,0,1,0,0,0,0,0,0,0,0,9,0,20,0,0,0,0,1,415,4,32,41,0,3,21,33,6,4,14,7,3,3,1,9,2,0,25,113,103,1,22,13,0,0,0,0,154,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,43,0,14,0,266,288,0,0,98,9,0,0,0,5,0,0,2,0,0,5,1,0,16,3,0,42,4,0,0,0,0,0,0,2,0,2,0,0,0,0,6,50,0,0,851,0,1,0,1,0,0,0,0,0,0,1,5,42,1,0,0,0,77,0,0,2,0,0,6,37,1,1,34,11,2,2,3,2,0,2,0,0,0,1,1,512,3,0,0,0,0,0,0,3,16,7,1,8,11,22,5,4,0,15,2,4,2,3,0,0,0,0,59,0,5,1,0,4,0,0,0,1,2,0,0,4,358,26,0,0,0,1,0,0,0,1
"3039",4,0,3,1,2,0,195,0,0,3,1,0,34,0,1,0,0,9,15,3,5,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,1,5,1,28,0,0,3,1,0,1,0,7,2,0,7,0,0,9,1,0,5,0,2,0,0,0,22,0,0,0,204,0,1,0,0,0,0,2,0,4,0,0,0,0,0,10,2,0,3,0,3,0,7,0,0,0,0,1,2,0,12,16,0,0,0,0,0,0,0,0,0,0,1,0,11,1,42,2,0,0,0,0,121,4,42,9,0,0,102,0,74,1,17,0,5,2,0,30,0,0,78,104,111,0,3,1,0,0,0,1,106,0,1,3,0,0,0,2,3,157,0,0,5,0,0,0,28,1,1,2,261,187,1,0,3,0,0,0,0,65,9,0,221,1,1,7,0,0,10,0,5,0,0,0,0,0,0,0,54,40,0,1,0,3,0,0,0,0,50,0,1525,3,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,0,0,0,0,0,61,94,0,0,405,0,0,1,0,0,0,4,0,0,0,0,0,382,0,0,0,0,0,0,0,31,0,0,0,3,1,8,1,4,2,0,1,4,8,0,0,0,19,12,17,0,17,2,0,11,3,0,0,24,44,0,0,0,28,0,0,0,0,3,0,8,0,1
"3040",13,2,9,0,0,3,311,0,259,6,0,0,16,0,0,2,0,1,2,2,92,0,2,7,0,16,50,1,0,3,4,13,0,1,0,3,24,25,101,13,8,4,0,0,1,103,1,1,59,2,0,1,0,0,25,1,1,5,1,1,0,0,6,74,1,2,0,8,1,14,0,0,63,16,1,0,273,7,0,10,1,2,10,6,0,1,2,22,3,19,0,0,1,0,7,1,35,1,0,57,4,4,2,0,0,2,0,0,0,13,0,206,0,130,0,8,3,1,19,0,0,0,0,0,1,8,0,0,0,5,0,0,0,0,0,0,0,50,53,5,0,0,1,1,0,0,0,48,0,0,1,11,1,0,0,0,0,6,9,0,1,6,0,51,1,2,0,91,8,3910,70,106,5,8,2,1,0,0,0,28,14,6,55,0,0,2,9,5,47,1,0,4,3,1,1,1,34,7,0,0,0,0,6,0,14,6,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,32,0,0,0,0,14,0,0,7,0,87,0,4,0,4,0,1,3,11,3,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,2,3,5,0,4,12,5,0,3,0,170
"3041",0,1,0,0,0,0,49,1,0,4,0,0,16,0,0,1,0,30,12,3,16,0,0,0,0,0,22,0,0,16,1,0,9,0,0,10,1,4,133,0,413,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,11,2,9,0,2,53,1,1,0,0,0,231,0,4,0,0,0,0,6,0,25,0,0,0,0,3,7,7,0,4,5,239,8,5,0,0,0,1,9,2,0,2,0,0,0,0,9,0,0,5,2,0,2,2,1,93,0,85,0,7,3,3,52,18,0,12,25,0,8,8,9,61,1,6,7,4,0,0,222,0,0,72,58,1025,0,0,0,0,0,0,0,0,0,12,0,0,1,0,3,21,475,0,0,0,0,0,0,168,0,0,0,0,0,91,1,54,0,0,3,8,22,1,4,39,0,0,0,2,0,23,2,0,12,1,0,0,0,0,0,4,0,0,10,6,0,7,0,0,517,0,3,2958,1,6,8,2,1,0,0,0,0,1,3,3,13,0,1,1,4,0,0,5,2,0,0,0,1053,0,7,132,0,2,1,5,60,0,3,0,225,1,0,1,603,0,0,0,0,122,2,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,9,0,16,0,9,13,0,0,2,8,6,9,0,6,0,0,0,13,0,0,1,1,17,0,23,0,0
"3042",0,0,10,0,4,0,354,9,0,0,0,0,42,1,1,4,0,13,6,0,920,7,0,0,0,0,0,0,0,98,0,0,0,1,0,2,0,0,0,0,0,39,10,144,0,0,1,0,1,0,0,16,75,16,0,0,0,18,0,8,0,8,22,5,1,0,1,0,0,0,0,0,0,40,6,0,49,1,0,0,1,6,3,127,3,13,11,105,2,14,4,4,3,2,16,0,0,0,0,31,0,0,0,0,9,8,2,10,1,41,1,168,5,411,3,28,11,0,139,182,1,5,0,0,5,1,1,19,0,0,2,0,0,0,0,0,0,0,0,0,0,10,3,16,8,4,0,496,4,7,2,0,0,0,0,0,0,0,0,70,0,2,0,0,1,17,2,1626,0,0,4,0,0,1,10,57,11,2,1,0,95,1,0,1,3,0,0,0,0,0,38,1,6,0,4,0,0,0,5,2,0,0,0,0,0,0,1,6147,9,0,10,4,1,0,9,5,3,6,5,13,0,0,2,4,0,0,0,0,0,5,3,529,0,0,0,0,0,3,2,13,0,3,0,9,687,5,0,6,914,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,3,0,0,6,22,22,0,3,6,0,0,0,0,0,0,0,23,159,2,0,0,16,0,23,0,71
"3043",16,2,13,0,5,0,187,0,0,78,0,0,53,0,0,0,1,5,2,0,57,0,0,0,0,0,24,0,0,40,11,19,14,1,1,6,1,3,26,13,2,0,0,0,1,217,2,1,64,0,13,3,0,0,19,0,0,17,0,1,0,0,39,16,3,0,0,101,2,47,2,0,0,0,0,0,277,7,0,6,4,1,33,0,0,2,0,12,0,0,0,0,1,4,6,17,27,9,2,1766,0,0,0,0,5,6,6,0,3,2,5,302,0,522,1,6,5,5,14,0,0,5,0,0,0,0,0,1,0,0,0,0,8,0,45,0,0,0,0,166,1,3,0,0,0,0,1,36,0,1,0,0,154,1,5,5,244,5,2,0,0,1,0,0,0,1,1,22,106,3669,4,1,0,2,4,24,4,0,0,0,65,0,0,8,1,2,0,5,2,0,0,1,0,0,1,0,9,0,9,0,0,28,0,5,38,0,2,940,1,1,1,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,16,0,0,0,0,37,385,0,0,136,4,1,0,0,16,0,0,0,7,0,0,0,155,1,0,0,0,0,1,0,0,0,3,0,0,22,33,6,0,1,0,0,0,0,1,0,3,0,0,140,0,0,0,20,0,5,0,0,0,0,0,0,0,179,0,0,17,10,7,0,40,5,53
"3044",1,1,0,0,0,0,8,0,0,12,0,0,9,0,0,0,0,85,0,0,8,1,0,0,0,0,72,0,3,54,2,41,15,0,0,3,1,1,75,2,9,0,2,49,0,36,1,0,4,0,1,2,7,3,2,1,0,0,0,0,1,0,2,0,0,0,0,119,0,4,2,3,46,14,1,0,315,4,6,3,19,0,10,296,4,1,59,7,63,0,1,5,0,8,3,1,16,2,0,0,0,0,0,0,0,4,1,1,0,14,0,56,1,73,0,1,2,0,10,0,0,0,0,0,2,1,1,3,1,4,7,2,2,0,107,83,2,39,16,397,1,1,0,1,0,0,0,25,1,1,1,0,27,0,1,16,270,7,8,4,0,0,1,258,1,1,0,105,0,0,0,382,23,0,29,1,1,0,2,1,2,0,7,4,0,0,20,1,31,2,167,1,2,0,0,1,6,103,40,3,0,0,0,11,0,0,0,2335,0,0,2,1,2,2,3,1,3,1,5,2,253,0,0,2,2,30,0,5,0,6,2,363,159,1,0,0,0,5,3,1,289,2,0,3,60,1,0,0,777,0,0,0,0,0,0,0,0,0,3,3,62,0,0,2,6,0,0,0,0,3,0,0,2,0,0,33,1,0,0,0,3,2,1,0,13,14,0,43,0,7,42,0,1,4,2,0,8,0,14
"3045",50,0,30,1,20,3,1097,3,0,19,3,2,133,0,1,9,1,7,1,0,12,3,0,0,0,0,43,1,0,12,24,4,59,2,0,8,0,8,213,0,3,0,0,4,0,0,0,11,497,3,11,9,0,0,342,3,1,55,4,2,1,2,61,46,10,20,8,133,0,47,2,0,0,0,0,0,153,8,0,3,0,0,26,130,5,0,13,6,1,0,4,1,1,3,5,19,0,117,0,1,138,0,5,0,0,1,0,4,3,0,0,1883,1,210,0,0,8,0,9,0,0,1,0,0,0,0,0,3,0,0,0,0,15,0,14,0,0,0,0,74,0,3,0,0,0,0,0,149,0,0,0,0,105,1,3,10,245,1,0,0,3,0,0,0,0,2,1,75,0,0,0,0,0,0,0,0,10,0,1,0,79,0,0,0,0,0,0,0,0,0,0,1,37,0,5,0,7,0,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,13,0,0,0,75,6,1,0,0,0,0,244,1,0,34,0,0,0,4,199,0,1,0,0,1,0,1,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,0,0,182,4,0,6,0,2,1,0,1,1,2,0,4,4,77,0,63,0,44,29,0,14,17,32
"3046",7,8,2,0,2,1,168,2,89,15,4,1,139,2,2,1,2,24,5,2,7,0,0,0,0,0,15,0,1,106,31,192,1,1,0,3,0,0,39,26,15,0,0,3,0,2,1,0,1,7,0,3,0,0,11,5,2,0,6,9,2,1,10,31,1,0,0,57,0,1,0,3,6,0,2,1,124,4,2,0,0,18,24,18,1,6,1,70,0,0,2,0,0,0,7,12,7,6,0,2,1,0,1,0,2,1,0,0,0,2,3,253,1,200,0,3,1,0,9,0,0,30,26,0,0,24,0,2,0,0,18,0,0,7,596,62,2,70,269,98,0,12,3,2,1,4,0,103,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,183,1,5,1,402,681,570,0,0,0,0,19,0,27,1,0,0,45,0,1,0,3,10,36,0,88,11,0,3,16,0,0,0,27,0,1,0,2,1,1,3,135,762,0,2048,3,0,3,1,1,0,0,0,0,0,0,2,0,0,1,1,2,8,0,0,0,1,1,137,158,0,1,44,0,1,0,1,0,0,0,0,2,0,0,0,178,0,0,3,0,11,0,0,0,60,117,0,0,11,11,0,0,90,6,13,3,0,0,1,3,1,0,0,2,5,0,0,22,0,4,1,0,2,0,11,1,49,0,0,5,16,9,1,42,0,29
"3047",0,7,0,1,1,1,22,0,0,10,0,0,38,0,1,0,0,33,2,5,12,0,1,8,0,3,14,0,0,1,6,0,18,0,0,0,91,0,29,14,18,34,10,182,0,14,4,0,17,1,0,2,8,1,23,0,0,0,0,1,0,0,4,6,0,0,0,20,0,6,0,0,0,0,6,0,186,5,54,5,0,7,19,17,1,21,2,129,4,29,2,0,0,0,0,0,1,6,3,6,0,0,1,1,0,0,0,0,0,2,1,142,0,105,0,0,0,0,11,149,2,0,0,0,6,0,0,5,3,7,0,1,0,0,12,144,0,258,117,585,3,5,1,0,0,0,0,86,1,3,0,0,123,0,0,7,147,1,0,0,3,0,1,105,1,8,1,271,0,0,0,0,0,0,39,0,2,0,3,121,53,0,3,5,2,1,0,9,171,30,0,0,28,3,0,24,0,0,1,2,0,3,1,0,8,0,0,2150,3,0,8,2,0,0,4,3,4,3,1,1,87,0,6,2,1,657,0,3,0,0,0,10,192,1,2,36,0,0,0,0,0,0,1,0,5,0,0,2,361,0,0,0,0,0,0,0,12,9,9,1,1,55,15,2,3,7,6,1,0,3,9,1,0,0,4,0,12,0,0,0,6,2,0,3,1,0,0,0,1,19,74,2,6,9,0,2,20,0,19
"3048",39,0,4,0,2,0,155,0,0,4,0,0,5,0,0,0,0,2,13,1,0,0,1,18,1,4,7,0,0,92,8,1,0,0,0,6,0,0,0,65,0,0,0,0,1,0,0,1,5,0,0,0,0,0,8,2,4,15,5,4,1,4,8,17,3,1,0,156,1,5,0,2,0,0,9,0,23,0,0,0,0,0,14,24,0,2,0,31,1,0,0,0,0,0,3,0,0,0,0,67,0,4,1,0,0,3,2,1,1,2,0,65,1,109,3,3,2,0,7,0,1,8,4,0,6,18,218,32,2,11,24,8,0,0,263,75,0,0,13,142,0,6,3,6,0,6,1,338,0,1,0,0,0,0,0,0,0,0,0,55,0,0,0,78,1,21,0,522,0,0,0,0,0,0,0,0,33,3,2,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,21,0,0,21,11,0,0,0,0,165,797,1,1083,0,5,10,1,0,0,0,1,2,2,0,1,154,4,1,2,1,0,0,1,1,0,0,2,181,0,0,13,0,0,0,0,0,0,0,0,8,0,0,1,430,0,3,40,11,311,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,0,10,2,1,0,4,15,1,0,2,7,40,6,7,20,0,0,3,22,0,1,0,3,39,0,6,0,22
"3049",11,0,7,0,2,0,110,0,0,3,0,0,8,0,1,0,0,1,0,0,37,1,1,27,0,4,13,0,0,0,4,0,2,0,0,1,4,4,1,8,25,9,0,16,1,86,0,0,4,0,0,2,19,2,1,0,0,1,0,1,0,0,11,7,0,1,2,13,0,4,1,4,1,0,0,0,32,4,0,1,64,0,9,27,1,7,2,11,4,14,1,0,0,0,0,1,0,0,2,47,0,0,1,1,49,0,0,2,0,5,0,0,1,35,0,0,6,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,10,0,0,0,0,0,0,1,0,1,0,2,0,23,0,1,0,8,0,0,0,1,8,1,0,20,0,0,0,0,0,0,0,18,78,0,0,0,0,0,12,2,8,1,0,0,6,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,50,5,0,0,3,1,0,11,90,0,657,2,0,1,0,2,0,3,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,6,223,0,1,38,1,0,0,0,0,0,0,0,0,2,1,0,191,1,12,16,18,178,0,0,0,2,0,0,2,3,8,0,0,1,1,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,1,0,21,1,7,0,0,2,3,3,0,10,0,11
