"taxa1","taxa2","reliability","cminet_096","cminet_097","cminet_098"
"11701","12130",1,0,0,0
"11004","12130",1,3,3,2
"12057","12130",1,0,0,0
"11203","12130",1,2,1,0
"14794","12130",1,0,0,0
"11394","12130",1,0,0,0
"14357","12130",1,0,0,0
"4499","12130",1,0,0,0
"4451","12130",1,0,0,0
"7293","12130",1,0,0,0
"14044","12130",1,0,0,0
"14145","12130",1,0,0,0
"3502","12130",1,0,0,0
"10100","12130",1,0,0,0
"14511","12130",1,0,0,0
"14929","12130",1,0,0,0
"13344","12130",1,0,0,0
"8201","12130",1,0,0,0
"2651","12130",1,0,0,0
"4995","12130",1,0,0,0
"8058","12130",1,0,0,0
"9604","12130",1,0,0,0
"15044","26",1,0,0,0
"13033","26",1,0,0,0
"12605","26",1,0,0,0
"12916","26",1,0,0,0
"6431","26",1,0,0,0
"11185","26",1,0,0,0
"11701","26",1,0,0,0
"11004","26",1,0,0,0
"5846","26",1,0,0,0
"11203","26",1,0,0,0
"14794","26",1,0,0,0
"11394","26",1,0,0,0
"14357","26",1,0,0,0
"6119","26",1,0,0,0
"16870","26",1,0,0,0
"4499","26",1,0,0,0
"12709","26",1,2,2,1
"7293","26",1,0,0,0
"14044","26",1,0,0,0
"3502","26",1,0,0,0
"13344","26",1,0,0,0
"2651","26",1,0,0,0
"11747","26",1,0,0,0
"9604","26",1,0,0,0
"13545","26",1,6,6,6
"12130","26",1,9,9,9
"14044","12458",1,1,1,1
"14044","14020",1,0,0,0
"12458","14020",1,0,0,0
"2012","5925",1,0,0,0
"2737","5925",1,0,0,0
"5395","5925",1,0,0,0
"3474","5925",1,0,0,0
"9604","5925",1,0,0,0
"2737","4930",1,0,0,0
"5395","4930",1,0,0,0
"3474","4930",1,0,0,0
"9604","4930",1,0,0,0
"12130","4930",1,0,0,0
"26","4930",1,0,0,0
"5925","4930",1,1,1,1
"14044","11207",1,0,0,0
"3502","12310",1,0,0,0
"7315","6165",1,0,0,0
"6165","3667",1,8,8,7
"696","17049",1,0,0,0
"9096","17049",1,0,0,0
"2012","17049",1,4,4,4
"3502","17049",1,1,0,0
"17049","1138",1,0,0,0
"9604","3549",1,1,1,1
"3549","8807",1,0,0,0
"10784","5896",1,0,0,0
"15044","5896",1,0,0,0
"16191","5896",1,3,3,1
"9056","5896",1,0,0,0
"6538","5896",1,0,0,0
"2012","5896",1,0,0,0
"14044","5896",1,0,0,0
"3502","5896",1,0,0,0
"15983","5896",1,0,0,0
"8201","5896",1,0,0,0
"10590","5896",1,0,0,0
"7420","5896",1,0,0,0
"11747","5896",1,0,0,0
"3444","5896",1,0,0,0
"3474","5896",1,0,0,0
"9604","5896",1,0,0,0
"26","5896",1,0,0,0
"9056","1849",1,0,0,0
"13295","1849",1,0,0,0
"2012","1849",1,1,1,1
"12130","1849",1,0,0,0
"5896","1849",1,8,8,8
"13295","2906",1,0,0,0
"14044","2906",1,0,0,0
"5395","2906",1,0,0,0
"9604","2906",1,0,0,0
"6431","11575",1,0,0,0
"16191","11575",1,3,1,0
"14044","11575",1,0,0,0
"2737","11575",1,0,0,0
"5395","11575",1,0,0,0
"9604","11575",1,0,0,0
"2906","11575",1,8,7,6
"11575","13471",1,0,0,0
"1661","16444",1,0,0,0
"10784","16444",1,3,2,1
"9096","16444",1,0,0,0
"2012","16444",1,4,3,2
"3502","16444",1,0,0,0
"10590","16444",1,0,0,0
"7420","16444",1,0,0,0
"9604","16444",1,0,0,0
"5896","16444",1,0,0,0
"1849","16444",1,2,1,1
"16191","11340",1,0,0,0
"13295","11340",1,0,0,0
"1661","4954",1,3,1,1
"9096","4954",1,0,0,0
"6538","4954",1,0,0,0
"5828","4954",1,5,4,2
"6538","16264",1,0,0,0
"3502","16264",1,0,0,0
"4954","16264",1,0,0,0
"16191","10649",1,0,0,0
"9604","10649",1,0,0,0
"11340","10649",1,0,0,0
"5896","9493",1,0,0,0
"10649","9493",1,0,0,0
"13033","9056",0.999693908784818,5,5,4
"327","3502",0.998775635139271,0,0,0
"3502","3321",0.998775635139271,0,0,0
"9056","2737",0.99862258953168,0,0,0
"12605","11701",0.998316498316498,0,0,0
"3663","11004",0.998316498316498,6,6,5
"2361","3825",0.998316498316498,0,0,0
"3825","9056",0.998316498316498,0,0,0
"13549","4499",0.998316498316498,8,8,8
"10784","6538",0.998316498316498,1,1,1
"10784","7422",0.998316498316498,0,0,0
"7293","7791",0.998316498316498,1,1,1
"12665","13295",0.998316498316498,6,6,6
"3766","13295",0.998316498316498,7,4,4
"10849","13295",0.998316498316498,0,0,0
"2736","2012",0.998316498316498,0,0,0
"5439","2012",0.998316498316498,0,0,0
"11440","3502",0.998316498316498,0,0,0
"11185","11546",0.998316498316498,0,0,0
"14044","7346",0.998316498316498,0,0,0
"3798","5395",0.998316498316498,0,0,0
"2385","13344",0.998316498316498,0,0,0
"7434","10590",0.998316498316498,0,0,0
"10922","10590",0.998316498316498,0,0,0
